country,year,EUaid,CIRI,polity,educm,logexp,fdi,logimp,loggdpc,demregion,regime,region
El Salvador,2004,3.37140131,11,7,6.599999905,3.272100687,3.285174131,3.715454578,7.733692646,0.666666687,2,Latin America and Caribbean
El Salvador,2001,2.626334429,12,7,6.199999809,3.216329813,1.732097626,3.61849618,7.685299397,0.555555582,2,Latin America and Caribbean
El Salvador,1990,1.710760832,9.75,6.75,4.900000095,2.760685682,0.404784858,3.103914738,7.32998848,0.611111104,2,Latin America and Caribbean
El Salvador,1993,3.288734198,12.5,7,5.199999809,2.845727921,0.474120021,3.418393612,7.379643917,0.666666687,2,Latin America and Caribbean
El Salvador,2000,2.619990349,12.5,7,6.099999905,3.210429668,9.191153526,3.613170147,7.657002926,0.611111104,2,Latin America and Caribbean
El Salvador,2003,3.035604715,11.5,7,6.400000095,3.251583815,2.01914978,3.728917599,7.714283943,0.666666687,2,Latin America and Caribbean
El Salvador,1998,2.870065689,13,7,5.800000191,3.04812932,-0.046505149,3.524340153,7.593500614,0.611111104,2,Latin America and Caribbean
Eritrea,2003,2.610817432,1.75,-7,2.900000095,2.470223665,1.759756327,4.205082417,5.20370388,0.212765962,3,Sub-Saharan Africa
Eritrea,1998,2.088775873,6.25,-6.25,2.400000095,3.375324488,5.291722775,4.470309258,5.320494175,0.212765962,3,Sub-Saharan Africa
Eritrea,1999,1.869643092,4.5,-6.5,2.5,3.388274908,5.986938,4.452018261,5.374483585,0.191489369,3,Sub-Saharan Africa
Eritrea,2000,1.868771315,3,-6.75,2.599999905,2.696954489,19.92126656,4.383189678,5.364565849,0.191489369,3,Sub-Saharan Africa
Eritrea,2001,1.8150841,2,-7,2.700000048,2.254907131,12.08005524,4.462740421,5.332812309,0.170212761,3,Sub-Saharan Africa
Eritrea,2002,3.03422451,1.5,-7,2.799999952,2.7159338,4.399548054,4.403817654,5.157658577,0.191489369,3,Sub-Saharan Africa
Eritrea,2004,3.061732531,2,-7,3.099999905,2.543194294,2.960857153,4.24813509,5.191892624,0.234042555,3,Sub-Saharan Africa
Fiji,1989,1.499484897,10.75,3,7.199999809,3.813705206,1.371872306,3.738670111,7.3861022,0.600000024,0,East Asia and Pacific
Fiji,1990,1.12767005,11.75,5,7.300000191,3.994446993,2.847147703,3.934691906,7.39406395,0.600000024,0,East Asia and Pacific
Fiji,1991,1.477038145,12.25,5,7.400000095,4.137876987,0.741028547,4.100248337,7.463490486,0.800000012,0,East Asia and Pacific
Fiji,1992,0.937977791,12.25,5,7.5,4.132658482,6.873698711,4.207026482,7.514355183,0.800000012,0,East Asia and Pacific
Fiji,1993,1.902156115,11.75,5,7.599999905,4.048500538,0.372194856,4.102716446,7.477613926,0.857142866,0,East Asia and Pacific
Fiji,1994,2.079968691,12,5,7.800000191,3.949658871,6.762843609,4.00578022,7.52445364,0.857142866,0,East Asia and Pacific
Fiji,1995,1.029766321,12,5,7.900000095,3.958478212,5.576136589,4.085114479,7.531407356,0.857142866,0,East Asia and Pacific
Fiji,1996,0,12.25,5.25,8,4.03284502,3.700730085,4.085172176,7.566999912,0.857142866,4,East Asia and Pacific
Fiji,1997,1.339080691,11.75,5.25,8.100000381,4.08246088,3.529455423,4.074945927,7.578806877,0.857142866,3,East Asia and Pacific
Fiji,1998,1.146210909,10.75,5.25,8.199999809,4.140719891,0.113788486,4.074913502,7.614057541,0.857142866,3,East Asia and Pacific
Fiji,1999,0,10.5,5.25,8.300000191,4.11152935,0.744282007,4.068000793,7.581115246,0.857142866,3,East Asia and Pacific
Fiji,2000,0,10.5,5,8.399999619,4.107663155,6.458614826,4.065674305,7.584593296,0.857142866,3,East Asia and Pacific
Fiji,2001,0,11.25,5.25,8.5,4.111245155,-1.709648132,4.117735863,7.661131382,0.857142866,3,East Asia and Pacific
Fiji,2002,0,12,5.5,8.600000381,4.176823139,-0.103199929,4.252251148,7.638076305,0.714285731,4,East Asia and Pacific
Fiji,2003,0,11.25,3.5,8.699999809,4.105512619,2.563878059,4.230118752,7.65410614,0.714285731,4,East Asia and Pacific
Fiji,2004,1.463784575,9.75,1.25,8.800000191,4.118788719,1.61795938,4.15769577,7.683683395,0.714285731,4,East Asia and Pacific
Gabon,1994,0.234054267,7,-4,5.400000095,3.83028245,2.269864559,3.520262241,8.402926445,0.200000003,3,Sub-Saharan Africa
Gabon,1995,2.962362766,7.75,-4,5.5,3.887619972,-2.597049713,3.542361975,8.4096241,0.191489369,3,Sub-Saharan Africa
Gabon,2004,3.129569054,6.25,-4,6.699999809,3.980877399,0.790148973,3.536374092,8.294282913,0.234042555,3,Sub-Saharan Africa
Gabon,1993,0.42659393,6.25,-4,5.300000191,3.855737448,-1.010362148,3.504700661,8.466758728,0.177777782,3,Sub-Saharan Africa
Gabon,1998,2.211473227,7.25,-4,5.900000095,4.137774944,-8.589391708,3.496739626,8.441746712,0.212765962,3,Sub-Saharan Africa
Gabon,1999,1.89665246,6.75,-4,6.099999905,4.115845203,-5.843948364,3.617175341,8.470888138,0.191489369,3,Sub-Saharan Africa
Gabon,1996,1.667706847,7.75,-4,5.699999809,4.121889114,-2.376672745,3.644171,8.415125847,0.212765962,3,Sub-Saharan Africa
Gabon,1997,2.525340319,7.5,-4,5.800000191,4.084075451,-6.342699528,3.576485872,8.434150696,0.212765962,3,Sub-Saharan Africa
Gabon,2001,2.883960009,6.75,-4,6.300000191,4.087865353,-3.358834505,3.640711546,8.361888885,0.170212761,3,Sub-Saharan Africa
Gabon,2002,2.557374001,6,-4,6.5,4.234572887,-0.841116309,3.486449718,8.319621086,0.191489369,3,Sub-Saharan Africa
Gabon,2003,2.814088583,6.25,-4,6.599999905,4.078082085,-1.890385032,3.497792721,8.318386078,0.212765962,3,Sub-Saharan Africa
Gabon,1992,0.075385518,6.5,-4,5.099999905,3.829478025,1.234107256,3.429426432,8.439827919,0.088888891,3,Sub-Saharan Africa
Gabon,2000,2.381120443,6.75,-4,6.199999809,3.858756304,3.270480394,3.882973671,8.479693413,0.191489369,3,Sub-Saharan Africa
Gabon,1989,2.15958333,6.75,-5.75,4.699999809,3.754080057,2.736521244,3.811528683,8.281485558,0.06818182,3,Sub-Saharan Africa
Gabon,1990,2.576412439,7,-4.5,4.800000191,3.6036098,3.456775904,3.732691526,8.370965958,0.06818182,3,Sub-Saharan Africa
Gabon,1991,1.303090096,6.75,-4,5,3.824187517,-0.729311883,3.718390942,8.421263695,0.06818182,3,Sub-Saharan Africa
Gambia,1993,2.909076214,7.75,-3,2.099999905,4.153289795,3.218506336,4.316674709,5.751281261,0.155555561,4,Sub-Saharan Africa
Gambia,1994,2.390193939,6.5,-6.25,2.200000048,4.142259121,1.772069216,4.328363419,5.752565861,0.177777782,4,Sub-Saharan Africa
Gambia,1996,1.467874289,7.5,-5.25,2.400000095,3.777365685,2.701304436,4.077573776,5.726329327,0.212765962,4,Sub-Saharan Africa
Gambia,1992,2.426958323,9.75,0.5,2,4.092722416,4.455348015,4.270853043,5.756353855,0.06666667,4,Sub-Saharan Africa
Gambia,1990,2.254003763,13.25,8,1.899999976,3.919310808,0.43896088,4.068227768,5.749343872,0.045454547,4,Sub-Saharan Africa
Gambia,1997,1.220342994,7.5,-5,2.400000095,3.890159369,2.037593603,4.291062355,5.707069397,0.212765962,4,Sub-Saharan Africa
Gambia,1995,2.478714705,7.25,-5.75,2.299999952,4.060536385,3.02016449,4.317107201,5.752906322,0.170212761,4,Sub-Saharan Africa
Gambia,1989,2.460337639,13.5,7.75,1.799999952,3.900316477,0.669431508,4.082388401,5.753537178,0.045454547,3,Sub-Saharan Africa
Gambia,2001,2.039955378,9,-5,2.799999952,3.829057217,11.45542622,3.967355728,5.760659218,0.170212761,4,Sub-Saharan Africa
Gambia,2002,1.495048523,8.75,-5,2.900000095,3.87093401,10.33988094,4.040340424,5.785340786,0.191489369,4,Sub-Saharan Africa
Gambia,2003,1.820989132,9.25,-5,3,3.580511093,8.489625931,3.720852613,5.812321663,0.212765962,4,Sub-Saharan Africa
Gambia,2000,1.249490023,8.25,-5,2.700000048,3.932755232,5.68951416,4.053926468,5.727091312,0.191489369,4,Sub-Saharan Africa
Gambia,1998,0.927810073,7.75,-5,2.5,3.855013132,2.755103827,4.145815372,5.700955391,0.212765962,4,Sub-Saharan Africa
Gambia,1999,2.136210442,7.5,-5,2.599999905,3.806432009,2.923546314,3.908059835,5.72076416,0.191489369,4,Sub-Saharan Africa
Gambia,2004,1.396392345,9,-5,3.099999905,3.748842955,11.58316708,3.927989721,5.749705315,0.234042555,4,Sub-Saharan Africa
Gambia,1991,1.970903277,11.75,4.25,1.899999976,4.008423328,5.204998493,4.178646088,5.761723042,0.045454547,4,Sub-Saharan Africa
Ghana,1993,4.224969387,10.75,-0.25,5.599999905,2.831065655,0.303049654,3.239650249,5.425121307,0.177777782,2,Sub-Saharan Africa
Ghana,1994,4.177757263,10.25,0.5,5.699999809,2.846416473,0.350870341,3.359250784,5.434651852,0.200000003,2,Sub-Saharan Africa
Ghana,1991,3.195671558,9.75,-1.75,5.400000095,2.817957401,0.285771936,3.19225359,5.396673203,0.06818182,2,Sub-Saharan Africa
Ghana,1992,3.444753885,10.25,-1,5.5,2.82600522,0.251443952,3.252320528,5.401928902,0.088888891,2,Sub-Saharan Africa
Ghana,2003,3.610001326,9.75,7.5,6.800000191,3.811827183,1.681999207,4.171503544,5.578512669,0.191489369,2,Sub-Saharan Africa
Ghana,2004,4.09457922,10,8,6.900000095,3.752235651,0.956236005,4.005021095,5.598195553,0.212765962,2,Sub-Saharan Africa
Ghana,1995,3.797290802,9.75,1.25,5.800000191,3.008348942,2.095309973,3.594986439,5.453613758,0.191489369,2,Sub-Saharan Africa
Ghana,2001,2.742266417,9.75,6.5,6.599999905,3.468180895,3.160907269,3.904530287,5.550879002,0.170212761,2,Sub-Saharan Africa
Ghana,2002,2.810065985,9.5,7,6.699999809,3.887776613,3.333005905,4.208360195,5.563412666,0.191489369,2,Sub-Saharan Africa
Ghana,1999,3.446271896,9.25,4,6.300000191,3.478476048,1.18825841,3.970132351,5.509117126,0.191489369,2,Sub-Saharan Africa
Ghana,1996,4.004419804,10,2,6,3.229168177,4.282679081,3.604478598,5.458541393,0.212765962,2,Sub-Saharan Africa
Ghana,1997,4.284322739,9.25,2,6.099999905,3.198527813,1.649259925,3.494282484,5.47243166,0.212765962,2,Sub-Saharan Africa
Ghana,1998,3.19262743,9.25,3,6.199999809,3.46923542,1.732719302,3.691195965,5.492229462,0.212765962,2,Sub-Saharan Africa
Ghana,1989,3.307415247,7,-4.75,5.099999905,2.978718758,0.092613935,3.265208006,5.346349239,0.06818182,2,Sub-Saharan Africa
Ghana,1990,3.219563484,8.75,-3.25,5.199999809,2.900510311,0.096245609,3.180637121,5.374045849,0.06818182,2,Sub-Saharan Africa
Ghana,2000,3.196598291,9.5,5,6.5,3.522569656,2.239758968,3.844347715,5.531389236,0.191489369,2,Sub-Saharan Africa
Guatemala,1998,3.279953957,12.75,8,3.799999952,2.879766703,0.487276942,3.117190123,7.376422405,0.666666687,2,Latin America and Caribbean
Guatemala,1996,3.01700449,12.25,8,3.599999905,2.863339901,0.50218606,3.21289587,7.344737053,0.611111104,2,Latin America and Caribbean
Guatemala,1999,3.461931944,12,8,3.900000095,2.887930393,0.474459648,3.161070585,7.39644146,0.666666687,2,Latin America and Caribbean
Guatemala,1989,1.798182011,11,3,3,2.763100624,2.120151281,3.104320049,7.237106323,0.611111104,2,Latin America and Caribbean
Guatemala,2003,3.339141607,11.25,8,4.300000191,3.339586496,2.435612679,3.721760988,7.447566986,0.722222209,2,Latin America and Caribbean
Guatemala,2004,3.081316948,11.5,8,4.300000191,3.269529343,0.532410145,3.682180166,7.460812569,0.722222209,2,Latin America and Caribbean
Guatemala,1994,2.894699097,10.5,5.5,3.400000095,2.894031048,0.901268303,3.306749582,7.313023567,0.722222209,2,Latin America and Caribbean
Guatemala,1995,2.954888821,11.5,6.75,3.5,2.873735905,1.250006318,3.261011362,7.328322887,0.611111104,2,Latin America and Caribbean
Guatemala,2000,3.536560774,11.75,8,4,2.899860382,3.469172716,3.267747164,7.422362328,0.666666687,2,Latin America and Caribbean
Guatemala,1992,2.621973991,9.5,3,3.299999952,3.045832157,0.623519182,3.212534428,7.276078701,0.611111104,2,Latin America and Caribbean
Guatemala,2002,2.91474247,11,8,4.199999809,3.005436659,1.191774249,3.36558938,7.448732853,0.666666687,2,Latin America and Caribbean
Guatemala,1993,2.23649621,9.5,4.25,3.400000095,2.887735367,0.964268148,3.07119441,7.288960934,0.666666687,2,Latin America and Caribbean
Guatemala,1991,2.591839314,10.25,3,3.200000048,2.851136923,0.90598619,3.112363338,7.268393517,0.555555582,2,Latin America and Caribbean
Guatemala,2001,2.969279289,11.25,8,4.099999905,2.944698095,0.844020545,3.308920622,7.436950684,0.611111104,2,Latin America and Caribbean
Guatemala,1990,2.291963816,10.25,3,3.099999905,2.779047489,4.207047939,3.088140011,7.252491474,0.611111104,2,Latin America and Caribbean
Guatemala,1997,3.41915822,13,8,3.700000048,2.957980871,0.513068318,3.235944748,7.370055676,0.555555582,2,Latin America and Caribbean
Guinea,1992,4.138008118,5.5,-4,1.600000024,3.436411142,0.669762731,3.509806156,5.89601469,0.088888891,4,Sub-Saharan Africa
Guinea,1994,3.73671484,4.75,-2,1.700000048,3.213847637,0.599459589,3.260910988,5.838366508,0.200000003,4,Sub-Saharan Africa
Guinea,2004,3.666827917,6.5,-1,2.5,3.246901274,0.982526004,3.331702471,5.958816051,0.234042555,4,Sub-Saharan Africa
Guinea,1996,4.190412045,4.75,-1,1.899999976,3.124667406,0.006207107,3.252794504,5.812272072,0.212765962,4,Sub-Saharan Africa
Guinea,1993,4.081431389,5.25,-3,1.700000048,3.412166357,1.285950541,3.420528889,5.86709404,0.177777782,4,Sub-Saharan Africa
Guinea,1995,3.909385681,4.75,-1,1.799999952,3.277841568,0.082950518,3.335194588,5.826849937,0.191489369,4,Sub-Saharan Africa
Guinea,1990,3.659711123,4.75,-5.5,1.5,3.291106701,0.657636583,3.436389446,5.894693851,0.06818182,4,Sub-Saharan Africa
Guinea,1991,3.66642642,5.5,-5,1.5,3.437001944,0.506983995,3.394037485,5.89858675,0.06818182,4,Sub-Saharan Africa
Guinea,2001,2.693191051,4.5,-1,2.200000048,3.074521303,1.833205819,3.259385347,5.91986227,0.170212761,4,Sub-Saharan Africa
Guinea,2003,3.60356164,6.25,-1,2.400000095,3.332308531,0.057980735,3.381231546,5.937405109,0.212765962,4,Sub-Saharan Africa
Guinea,1997,4.105767727,4.5,-1,1.899999976,3.050163984,0.020818932,3.199708223,5.814688206,0.212765962,4,Sub-Saharan Africa
Guinea,1998,3.614811659,4.25,-1,2,2.954654932,0.614468932,3.192329407,5.83424139,0.212765962,4,Sub-Saharan Africa
Guinea,1999,3.861811161,4.25,-1,2.099999905,2.973542213,0.457240134,3.129125357,5.857283115,0.191489369,4,Sub-Saharan Africa
Guinea,2002,2.590181112,5.75,-1,2.299999952,3.1613276,0.319435805,3.327479601,5.924213886,0.191489369,4,Sub-Saharan Africa
Guinea,1989,2.823616266,4.5,-6,1.399999976,3.454148769,0.629427433,3.424384832,5.861287594,0.06818182,4,Sub-Saharan Africa
Guinea,2000,3.667214632,4.25,-1,2.200000048,3.058082581,0.496324778,3.293016911,5.888177872,0.191489369,4,Sub-Saharan Africa
Guinea-Bissau,1999,2.252766371,8.75,4.5,2,3.045320272,4.274466038,3.685953617,5.402204037,0.191489369,3,Sub-Saharan Africa
Guinea-Bissau,2002,2.800173759,10.5,2.25,2.299999952,3.458688974,0.325947076,3.94306612,5.162856579,0.191489369,1,Sub-Saharan Africa
Guinea-Bissau,1994,1.797019839,12,5,1.700000048,1.589743257,2.576071739,3.914258242,5.235319614,0.200000003,4,Sub-Saharan Africa
Guinea-Bissau,2003,2.989356041,10.75,2.5,2.299999952,3.353605747,0.198766693,4.142404556,5.145636559,0.212765962,1,Sub-Saharan Africa
Guinea-Bissau,2000,2.764262676,8.75,3.5,2.099999905,2.670258284,2.134645462,3.579144001,5.054764271,0.191489369,1,Sub-Saharan Africa
Guinea-Bissau,2001,2.795012474,9.75,2,2.200000048,3.213307381,0.325635344,3.75692296,5.110178471,0.170212761,1,Sub-Saharan Africa
Guinea-Bissau,2004,2.856241703,11,4.25,2.400000095,3.395148993,1.74891758,3.936177969,5.053240299,0.234042555,1,Sub-Saharan Africa
Guinea-Bissau,1993,2.216579914,11,2.25,1.600000024,2.300832272,0.812754154,3.632074118,5.244755268,0.177777782,4,Sub-Saharan Africa
Guinea-Bissau,1991,1.831741929,10,-3.25,1.5,2.185008049,0.220508605,3.832752943,5.176409721,0.06818182,4,Sub-Saharan Africa
Guinea-Bissau,1989,2.294303417,8.25,-7,1.399999976,2.430714846,0.069030397,3.662436724,5.112347603,0.06818182,4,Sub-Saharan Africa
Guinea-Bissau,1992,2.178152561,10.75,-0.5,1.600000024,2.296163321,0.827999055,3.611850262,5.215361595,0.088888891,4,Sub-Saharan Africa
Guinea-Bissau,1990,2.672537565,8.75,-6.5,1.399999976,2.520988941,0.413480371,3.935118198,5.13740921,0.06818182,4,Sub-Saharan Africa
Guyana,1995,2.260776758,12.25,6,7.800000191,4.765416145,15.72330475,4.921627998,6.627135754,0.769230783,3,Latin America and Caribbean
Guyana,2000,1.716571689,13,6,8.300000191,4.56364727,6.132142067,4.681301594,6.86873579,0.769230783,3,Latin America and Caribbean
Guyana,2002,2.139559746,12.75,6,8.5,4.565180779,9.415325165,4.706721306,6.880515575,0.846153855,3,Latin America and Caribbean
Guyana,2003,1.003866911,12.25,6,8.600000381,4.553805828,8.042724609,4.713295937,6.899714947,0.846153855,3,Latin America and Caribbean
Guyana,2004,0.78528899,11.75,6,8.699999809,4.530146599,6.034928799,4.658336163,6.906519413,0.846153855,3,Latin America and Caribbean
Guyana,2001,2.009579182,13,6,8.399999619,4.569630623,6.621039391,4.649673462,6.896553993,0.769230783,3,Latin America and Caribbean
Guyana,1993,1.864172697,11.75,6,7.599999905,4.662567616,3.664892197,4.852293015,6.475032806,0.769230783,3,Latin America and Caribbean
Guyana,1992,3.103472471,10.5,6,7.5,4.138467789,1.992020488,4.380269527,6.414957047,0.846153855,3,Latin America and Caribbean
Guyana,1996,2.307572603,12.75,6,7.900000095,4.653502941,19.72544861,4.770091534,6.70656538,0.769230783,3,Latin America and Caribbean
Guyana,1997,2.519886494,12.75,6,8,4.617203236,11.9718132,4.719539165,6.753207207,0.769230783,3,Latin America and Caribbean
Guyana,1998,1.971624732,12.75,6,8.100000381,4.631045818,8.363977432,4.688741207,6.827617168,0.769230783,3,Latin America and Caribbean
Guyana,1999,2.246855021,12.75,6,8.199999809,4.601765156,6.941311359,4.695710659,6.886929989,0.769230783,3,Latin America and Caribbean
Guyana,1991,3.556280136,10.25,2.75,7.400000095,4.194804668,-0.542420208,4.297739983,6.441339493,0.846153855,3,Latin America and Caribbean
Guyana,1994,2.74721694,12,6,7.699999809,4.848549843,39.80814743,5.029167175,6.550089359,0.769230783,3,Latin America and Caribbean
Guyana,1989,2.029571533,8.75,-3.75,7.199999809,4.376616478,1.226762533,4.508246899,6.515330315,0.846153855,3,Latin America and Caribbean
Guyana,1990,2.32493782,9.5,-0.5,7.300000191,4.153081417,0.507491529,4.218497753,6.485600948,0.923076928,3,Latin America and Caribbean
Haiti,1996,4.463952065,11.5,5.75,2.900000095,1.859531283,-0.131768823,3.207325935,5.94602108,0.846153855,3,Latin America and Caribbean
Haiti,2002,2.680243254,9,-0.25,3.599999905,2.54123044,0.361576915,3.508991241,6.051780701,0.923076928,3,Latin America and Caribbean
Haiti,1996,4.463952065,11.5,5.75,2.900000095,1.859531283,-0.131768823,3.207325935,5.94602108,0.846153855,3,Latin America and Caribbean
Haiti,1995,2.707501411,11.5,7,2.799999952,2.383736372,-0.155014247,3.635133505,6.092747211,0.846153855,3,Latin America and Caribbean
Haiti,2000,3.508194208,9.5,-2,3.400000095,2.292582273,0.286360592,3.281674623,6.052069187,0.846153855,3,Latin America and Caribbean
Haiti,2003,2.642079353,9.75,1.5,3.700000048,2.514605045,0.125428244,3.5874331,6.024552822,0.923076928,3,Latin America and Caribbean
Haiti,1994,2.442897081,9.75,7,2.700000048,2.024392605,-0.104195982,3.217521906,6.168416023,0.769230783,3,Latin America and Caribbean
Haiti,1997,4.195521832,12,3.5,3,2.211953402,0.274531662,3.357391119,6.020615101,0.846153855,3,Latin America and Caribbean
Haiti,2004,2.255686283,10.75,3.25,3.799999952,2.495454073,0.177314207,3.583546162,6.005887032,0.923076928,3,Latin America and Caribbean
Haiti,2001,2.387381554,8.75,-1.5,3.5,2.505453348,0.733729005,3.391125679,6.060625553,0.846153855,3,Latin America and Caribbean
Haiti,2001,2.387381554,8.75,-1.5,3.5,2.505453348,0.733729005,3.391125679,6.060625553,0.846153855,3,Latin America and Caribbean
Haiti,1995,2.707501411,11.5,7,2.799999952,2.383736372,-0.155014247,3.635133505,6.092747211,0.846153855,3,Latin America and Caribbean
Haiti,1994,2.442897081,9.75,7,2.700000048,2.024392605,-0.104195982,3.217521906,6.168416023,0.769230783,3,Latin America and Caribbean
Haiti,1997,4.195521832,12,3.5,3,2.211953402,0.274531662,3.357391119,6.020615101,0.846153855,3,Latin America and Caribbean
Haiti,1999,3.815758944,10.5,-1,3.299999952,2.346863747,0.12335524,3.274953604,6.049232006,0.846153855,3,Latin America and Caribbean
Haiti,2003,2.642079353,9.75,1.5,3.700000048,2.514605045,0.125428244,3.5874331,6.024552822,0.923076928,3,Latin America and Caribbean
Haiti,2000,3.508194208,9.5,-2,3.400000095,2.292582273,0.286360592,3.281674623,6.052069187,0.846153855,3,Latin America and Caribbean
Haiti,1998,3.714729548,11.5,1.25,3.099999905,2.427266359,0.13800694,3.363715887,6.041697979,0.846153855,3,Latin America and Caribbean
Haiti,2004,2.255686283,10.75,3.25,3.799999952,2.495454073,0.177314207,3.583546162,6.005887032,0.923076928,3,Latin America and Caribbean
Haiti,1999,3.815758944,10.5,-1,3.299999952,2.346863747,0.12335524,3.274953604,6.049232006,0.846153855,3,Latin America and Caribbean
Haiti,2002,2.680243254,9,-0.25,3.599999905,2.54123044,0.361576915,3.508991241,6.051780701,0.923076928,3,Latin America and Caribbean
Haiti,1993,2.683576584,8.25,3.5,2.599999905,2.333254576,-0.051778503,3.384256124,6.243151665,0.769230783,3,Latin America and Caribbean
Haiti,1998,3.714729548,11.5,1.25,3.099999905,2.427266359,0.13800694,3.363715887,6.041697979,0.846153855,3,Latin America and Caribbean
Haiti,1993,2.683576584,8.25,3.5,2.599999905,2.333254576,-0.051778503,3.384256124,6.243151665,0.769230783,3,Latin America and Caribbean
Honduras,1990,2.477302074,12.5,6,3.700000048,3.269152403,1.216506243,3.364761591,6.972901344,0.555555582,2,Latin America and Caribbean
Honduras,1991,2.574230194,13.25,6,3.799999952,3.434130669,1.431198001,3.536396503,6.986453533,0.5,2,Latin America and Caribbean
Honduras,1989,2.185993433,12.5,6,3.599999905,3.13384366,0.930764616,3.251451969,6.957091331,0.555555582,2,Latin America and Caribbean
Honduras,2000,2.730247736,12.25,7,4.800000191,3.837781906,1.903035283,3.990441561,7.047111511,0.611111104,2,Latin America and Caribbean
Honduras,2001,2.837887526,11.25,7,4.900000095,3.714129925,4.416902065,4.024963379,7.006970882,0.555555582,2,Latin America and Caribbean
Honduras,2002,2.614413977,10.5,7,5,3.988469362,3.968452215,4.195997715,7.042032242,0.611111104,2,Latin America and Caribbean
Honduras,1992,2.513936758,13.5,6,3.900000095,3.616359472,1.426745892,3.68752265,6.959195137,0.555555582,2,Latin America and Caribbean
Honduras,1993,1.341040254,13.25,6,4,3.541611195,1.697919011,3.626341343,6.963453293,0.611111104,2,Latin America and Caribbean
Honduras,1994,2.614342213,13.5,6,4.099999905,3.471040964,1.392026544,3.591172695,6.990959167,0.666666687,2,Latin America and Caribbean
Honduras,1999,2.511800289,12.75,7,4.699999809,3.832686663,2.605510235,3.94772768,7.040111542,0.611111104,2,Latin America and Caribbean
Honduras,1998,2.089951277,13.5,6.75,4.599999905,3.846997261,2.253325701,3.950608969,7.013758659,0.666666687,2,Latin America and Caribbean
Honduras,2004,3.128844261,10.5,7,5.199999809,3.965195179,2.256302834,4.178483963,7.064870358,0.666666687,2,Latin America and Caribbean
Honduras,1996,2.909084558,13.25,6.25,4.300000191,3.684817553,1.01388073,3.909247398,6.986354351,0.611111104,2,Latin America and Caribbean
Honduras,2003,3.056157589,10.5,7,5.099999905,3.939281225,2.550452232,4.167616367,7.048342228,0.666666687,2,Latin America and Caribbean
Honduras,1997,2.53076458,13.5,6.5,4.400000095,3.777313948,1.278428078,3.872846127,7.00176239,0.555555582,2,Latin America and Caribbean
Honduras,1995,2.075059652,13.5,6,4.199999809,3.546221018,0.766802728,3.777439594,7.024920464,0.611111104,2,Latin America and Caribbean
India,1989,5.291243553,10,8,4,1.734709978,0.076926477,1.954208016,5.625032425,0,0,South Asia
India,1990,4.928606033,9.5,8,4.099999905,1.80892992,0.031127412,2.020233393,5.695841789,0.142857149,0,South Asia
India,1991,4.235052109,9.5,8,4.199999809,1.959616303,0.086065225,2.109668016,5.732959747,0.142857149,0,South Asia
India,1992,3.760471582,9.25,8.25,4.300000191,1.964823484,0.074555874,2.145831585,5.766478062,0,0,South Asia
India,1993,4.446425438,9.75,8.5,4.400000095,2.150825977,0.027488291,2.150737047,5.757256031,0.285714298,0,South Asia
India,1994,3.594302177,10.75,8.75,4.5,2.190986872,0.112607971,2.272107601,5.791875839,0.285714298,0,South Asia
India,1995,4.085249901,10.25,9,4.599999905,2.297565699,0.199382439,2.295846224,5.819839954,0,0,South Asia
India,1996,4.196148872,10,9,4.699999809,2.302886248,0.300850987,2.332968473,5.866089821,0,0,South Asia
India,1997,4.630951405,8.5,9,4.800000191,2.395096302,0.601637423,2.498348713,5.921061993,0,0,South Asia
India,1998,4.489766598,7.5,9,4.900000095,2.352060318,0.624718726,2.457875013,5.97614193,0,0,South Asia
India,1999,3.867299318,7.5,9,5,2.381181479,0.870576322,2.490750313,5.998413563,0,0,South Asia
India,2000,4.280433178,7.75,9,5.099999905,2.411548615,0.632945657,2.552080631,6.041196823,0,0,South Asia
India,2001,3.985372066,8.5,9,5.199999809,2.456558228,0.481399685,2.610917807,6.095349312,0,0,South Asia
India,2002,4.291708469,8.5,9,5.300000191,2.582450628,0.77886945,2.649867773,6.118029594,0,0,South Asia
India,2003,4.424339294,8.75,9,5.400000095,2.546187162,1.145120859,2.613652945,6.152648449,0,0,South Asia
India,2004,3.946020126,8.75,9,5.5,2.673149824,1.109256864,2.739588261,6.174042225,0,0,South Asia
Indonesia,1989,2.460337639,3.25,-7,4.699999809,3.17531085,0.507048488,3.108947039,6.204284668,0.111111112,4,East Asia and Pacific
Indonesia,1990,2.891872168,2.5,-7,4.800000191,3.168677568,0.64873904,3.048810005,6.247451782,0.111111112,4,East Asia and Pacific
Indonesia,1991,2.737752199,2,-7,5,3.189926863,0.672217906,3.063715935,6.316509247,0.111111112,4,East Asia and Pacific
Indonesia,1992,2.670361519,1.75,-7,5.099999905,3.231930733,0.955198348,3.166882515,6.385356426,0.111111112,4,East Asia and Pacific
Indonesia,1993,2.712095499,2.25,-7,5.199999809,3.250267506,1.156294823,3.182299137,6.454051495,0.111111112,4,East Asia and Pacific
Indonesia,1994,2.721184254,2.75,-7,5.300000191,3.328319788,1.277348757,3.217206955,6.507491112,0.222222224,4,East Asia and Pacific
Indonesia,1995,2.747851133,2.75,-6.5,5.400000095,3.286713362,1.26829946,3.168363333,6.561749935,0,2,East Asia and Pacific
Indonesia,1996,3.270709038,2.75,-3.25,5.5,3.27757597,1.192251921,3.233396769,6.619170666,0,2,East Asia and Pacific
